Token, Name(Lexeme), Type, Line Number, Scope, Dims(If array), ScopeINFO(Child), ScopeINFO(Parent) 
IDENTIFIER, a, int, 10, 4, 0
identifier - method ofIf_else_for, function1, int, 0, -1, 0
IDENTIFIER, i, int, 12, 5, 0
IDENTIFIER, j, int, 4, 3, 0
IDENTIFIER, j, int, 13, 6, 0
IDENTIFIER, k, int, 5, 3, 0
identifier - method ofIf_else_for, main, void, 0, -1, 0
IDENTIFIER, n, int, 11, 4, 0
, , , , , , 1, 0
, , , , , , 2, 1
, , , , , , 3, 2
, , , , , , 4, 2
, , , , , , 5, 4
, , , , , , 6, 5
, , , , , , 7, 6
, , , , , , 8, 6
